2018-03-23 15:01:10.944828	data	scale0	1.4 g	8390246
2018-03-23 15:01:15.005710	data	scale0	-8.3 g	8375506
2018-03-23 15:01:19.064760	data	scale0	0.1 g	8388610
2018-03-23 15:01:23.125704	data	scale0	-2.8 g	8401714
2018-03-23 15:01:27.183895	data	scale0	-0.0 g	8395161
2018-03-23 15:01:31.243685	data	scale0	-0.0 g	8388614
2018-03-23 15:01:35.303764	data	scale0	5.5 g	8388608
2018-03-23 15:01:39.363809	data	scale0	2.8 g	8388608
2018-03-23 15:01:43.423526	data	scale0	353.3 g	8388812
2018-03-23 15:01:47.483479	data	scale0	5.5 g	8388607
2018-03-23 15:01:51.542610	data	scale0	0.0 g	8808038
2018-03-23 15:01:55.597553	data	scale0	0.0 g	8390246
2018-03-23 15:01:59.657187	data	scale0	-0.0 g	8388607
2018-03-23 15:02:03.716351	data	scale0	88.3 g	8388812
2018-03-23 15:02:07.781373	data	scale0	2.7 g	8441036
2018-03-23 15:02:11.841415	data	scale0	353.3 g	8390246
2018-03-23 15:02:15.898707	data	scale0	44.2 g	8441036
2018-03-23 15:02:19.958981	data	scale0	-0.0 g	8388812
2018-03-23 15:02:24.017296	data	scale0	-0.0 g	8389426
2018-03-23 15:02:28.077045	data	scale0	88.3 g	8388658
2018-03-23 15:02:32.136935	data	scale0	0.0 g	8388607
2018-03-23 15:02:36.191782	data	scale0	0.1 g	8493465
2018-03-23 15:02:40.254003	data	scale0	-0.0 g	8414822
2018-03-23 15:02:44.315259	data	scale0	43.8 g	8388812
2018-03-23 15:02:48.373069	data	scale0	-0.1 g	8389427
2018-03-23 15:02:52.435801	data	scale0	-2.8 g	8388614
2018-03-23 15:02:56.494478	data	scale0	2.6 g	8395161
2018-03-23 15:03:00.554158	data	scale0	0.2 g	8388608
